year,district,crop,latitude,longitude,area_ha,yield_t_ha,weather_05_d1_temp_min,weather_05_d1_temp_mean,weather_05_d1_temp_max,weather_05_d1_precipitation_mm,weather_05_d1_humidity_mean,weather_05_d1_wind_mean_ms,weather_05_d1_wind_max_ms,weather_05_d1_sukhovei_fraction,weather_05_d1_gdd_base5,weather_05_d1_gwetroot,weather_05_d1_precip_anomaly_pct,weather_05_d1_precip_anomaly_z,weather_05_d2_temp_min,weather_05_d2_temp_mean,weather_05_d2_temp_max,weather_05_d2_precipitation_mm,weather_05_d2_humidity_mean,weather_05_d2_wind_mean_ms,weather_05_d2_wind_max_ms,weather_05_d2_sukhovei_fraction,weather_05_d2_gdd_base5,weather_05_d2_gwetroot,weather_05_d2_precip_anomaly_pct,weather_05_d2_precip_anomaly_z,weather_05_d3_temp_min,weather_05_d3_temp_mean,weather_05_d3_temp_max,weather_05_d3_precipitation_mm,weather_05_d3_humidity_mean,weather_05_d3_wind_mean_ms,weather_05_d3_wind_max_ms,weather_05_d3_sukhovei_fraction,weather_05_d3_gdd_base5,weather_05_d3_gwetroot,weather_05_d3_precip_anomaly_pct,weather_05_d3_precip_anomaly_z,weather_06_d1_temp_min,weather_06_d1_temp_mean,weather_06_d1_temp_max,weather_06_d1_precipitation_mm,weather_06_d1_humidity_mean,weather_06_d1_wind_mean_ms,weather_06_d1_wind_max_ms,weather_06_d1_sukhovei_fraction,weather_06_d1_gdd_base5,weather_06_d1_gwetroot,weather_06_d1_precip_anomaly_pct,weather_06_d1_precip_anomaly_z,weather_06_d2_temp_min,weather_06_d2_temp_mean,weather_06_d2_temp_max,weather_06_d2_precipitation_mm,weather_06_d2_humidity_mean,weather_06_d2_wind_mean_ms,weather_06_d2_wind_max_ms,weather_06_d2_sukhovei_fraction,weather_06_d2_gdd_base5,weather_06_d2_gwetroot,weather_06_d2_precip_anomaly_pct,weather_06_d2_precip_anomaly_z,weather_06_d3_temp_min,weather_06_d3_temp_mean,weather_06_d3_temp_max,weather_06_d3_precipitation_mm,weather_06_d3_humidity_mean,weather_06_d3_wind_mean_ms,weather_06_d3_wind_max_ms,weather_06_d3_sukhovei_fraction,weather_06_d3_gdd_base5,weather_06_d3_gwetroot,weather_06_d3_precip_anomaly_pct,weather_06_d3_precip_anomaly_z,weather_07_d1_temp_min,weather_07_d1_temp_mean,weather_07_d1_temp_max,weather_07_d1_precipitation_mm,weather_07_d1_humidity_mean,weather_07_d1_wind_mean_ms,weather_07_d1_wind_max_ms,weather_07_d1_sukhovei_fraction,weather_07_d1_gdd_base5,weather_07_d1_gwetroot,weather_07_d1_precip_anomaly_pct,weather_07_d1_precip_anomaly_z,weather_07_d2_temp_min,weather_07_d2_temp_mean,weather_07_d2_temp_max,weather_07_d2_precipitation_mm,weather_07_d2_humidity_mean,weather_07_d2_wind_mean_ms,weather_07_d2_wind_max_ms,weather_07_d2_sukhovei_fraction,weather_07_d2_gdd_base5,weather_07_d2_gwetroot,weather_07_d2_precip_anomaly_pct,weather_07_d2_precip_anomaly_z,weather_07_d3_temp_min,weather_07_d3_temp_mean,weather_07_d3_temp_max,weather_07_d3_precipitation_mm,weather_07_d3_humidity_mean,weather_07_d3_wind_mean_ms,weather_07_d3_wind_max_ms,weather_07_d3_sukhovei_fraction,weather_07_d3_gdd_base5,weather_07_d3_gwetroot,weather_07_d3_precip_anomaly_pct,weather_07_d3_precip_anomaly_z,weather_08_d1_temp_min,weather_08_d1_temp_mean,weather_08_d1_temp_max,weather_08_d1_precipitation_mm,weather_08_d1_humidity_mean,weather_08_d1_wind_mean_ms,weather_08_d1_wind_max_ms,weather_08_d1_sukhovei_fraction,weather_08_d1_gdd_base5,weather_08_d1_gwetroot,weather_08_d1_precip_anomaly_pct,weather_08_d1_precip_anomaly_z,weather_08_d2_temp_min,weather_08_d2_temp_mean,weather_08_d2_temp_max,weather_08_d2_precipitation_mm,weather_08_d2_humidity_mean,weather_08_d2_wind_mean_ms,weather_08_d2_wind_max_ms,weather_08_d2_sukhovei_fraction,weather_08_d2_gdd_base5,weather_08_d2_gwetroot,weather_08_d2_precip_anomaly_pct,weather_08_d2_precip_anomaly_z,weather_08_d3_temp_min,weather_08_d3_temp_mean,weather_08_d3_temp_max,weather_08_d3_precipitation_mm,weather_08_d3_humidity_mean,weather_08_d3_wind_mean_ms,weather_08_d3_wind_max_ms,weather_08_d3_sukhovei_fraction,weather_08_d3_gdd_base5,weather_08_d3_gwetroot,weather_08_d3_precip_anomaly_pct,weather_08_d3_precip_anomaly_z,weather_09_d1_temp_min,weather_09_d1_temp_mean,weather_09_d1_temp_max,weather_09_d1_precipitation_mm,weather_09_d1_humidity_mean,weather_09_d1_wind_mean_ms,weather_09_d1_wind_max_ms,weather_09_d1_sukhovei_fraction,weather_09_d1_gdd_base5,weather_09_d1_gwetroot,weather_09_d1_precip_anomaly_pct,weather_09_d1_precip_anomaly_z,weather_09_d2_temp_min,weather_09_d2_temp_mean,weather_09_d2_temp_max,weather_09_d2_precipitation_mm,weather_09_d2_humidity_mean,weather_09_d2_wind_mean_ms,weather_09_d2_wind_max_ms,weather_09_d2_sukhovei_fraction,weather_09_d2_gdd_base5,weather_09_d2_gwetroot,weather_09_d2_precip_anomaly_pct,weather_09_d2_precip_anomaly_z,weather_09_d3_temp_min,weather_09_d3_temp_mean,weather_09_d3_temp_max,weather_09_d3_precipitation_mm,weather_09_d3_humidity_mean,weather_09_d3_wind_mean_ms,weather_09_d3_wind_max_ms,weather_09_d3_sukhovei_fraction,weather_09_d3_gdd_base5,weather_09_d3_gwetroot,weather_09_d3_precip_anomaly_pct,weather_09_d3_precip_anomaly_z,weather_10_d1_temp_min,weather_10_d1_temp_mean,weather_10_d1_temp_max,weather_10_d1_precipitation_mm,weather_10_d1_humidity_mean,weather_10_d1_wind_mean_ms,weather_10_d1_wind_max_ms,weather_10_d1_sukhovei_fraction,weather_10_d1_gdd_base5,weather_10_d1_gwetroot,weather_10_d1_precip_anomaly_pct,weather_10_d1_precip_anomaly_z,weather_10_d2_temp_min,weather_10_d2_temp_mean,weather_10_d2_temp_max,weather_10_d2_precipitation_mm,weather_10_d2_humidity_mean,weather_10_d2_wind_mean_ms,weather_10_d2_wind_max_ms,weather_10_d2_sukhovei_fraction,weather_10_d2_gdd_base5,weather_10_d2_gwetroot,weather_10_d2_precip_anomaly_pct,weather_10_d2_precip_anomaly_z,soil_clay_0_5cm,soil_phh2o_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_soc_0_5cm,yield_lag_1,yield_lag_2,yield_lag_3
2022,Атбасарский,Пшеница,51.8,68.35,200.0,1.2268,4.74,11.459999999999999,18.11,3.9,42.4,4.149,8.48,0.0,64.6,0.676,0.0,0.0,8.57,15.190000000000001,21.580000000000002,4.1,54.2,4.119,10.59,0.0,101.9,0.661,0.0,0.0,11.745454545454544,18.754545454545454,25.272727272727273,5.699999999999999,41.45454545454545,4.665454545454545,9.97,0.0,151.3,0.6490909090909092,0.0,0.0,11.02,17.990000000000002,24.490000000000002,13.9,44.4,3.6689999999999996,9.0,0.0,129.9,0.645,0.0,0.0,14.030000000000001,20.89,26.93,8.3,50.8,2.835,6.11,0.0,158.9,0.639,0.0,0.0,14.569999999999999,20.45,26.339999999999996,15.299999999999999,51.5,3.936,9.3,0.0,154.5,0.635,0.0,0.0,12.4,18.29,23.47,27.3,60.5,3.729,7.1,0.0,132.9,0.634,0.0,0.0,18.29,24.48,30.52,2.9,49.6,3.349,8.44,0.0,194.8,0.618,0.0,0.0,16.472727272727273,22.10909090909091,27.363636363636363,35.8,53.63636363636363,3.4490909090909088,7.7,0.0,188.2,0.61,0.0,0.0,14.77,20.080000000000002,25.29,26.0,59.9,3.8009999999999997,6.61,0.0,150.8,0.625,0.0,0.0,11.32,16.85,22.35,3.1,57.5,3.194,6.6,0.0,118.5,0.618,0.0,0.0,10.418181818181818,17.772727272727273,24.59090909090909,4.1,55.63636363636363,2.420909090909091,5.55,0.0,140.5,0.6090909090909091,0.0,0.0,12.819999999999999,19.5,26.22,1.7,41.2,3.9550000000000005,9.65,0.1,145.0,0.6,0.0,0.0,5.1,11.540000000000001,17.509999999999998,20.900000000000002,55.8,2.793,7.13,0.0,65.4,0.624,0.0,0.0,6.05,12.27,18.130000000000003,3.8000000000000003,52.4,2.956,7.57,0.0,86.4,0.61,0.0,0.0,-0.07000000000000006,5.7,12.05,4.4,56.2,2.751,7.36,0.0,23.8,0.61,0.0,0.0,2.98,8.620000000000001,15.040000000000001,0.5,59.8,2.418,5.55,0.0,18.1,0.61,0.0,0.0,,,,,,0.8611700000000001,1.06,0.96
2023,Атбасарский,Пшеница,51.8,68.35,200.0,0.8699999999999999,3.5200000000000005,11.790000000000001,19.1,0.1,43.7,3.067,6.98,0.0,67.9,0.716,0.0,0.0,6.21,12.53,18.369999999999997,28.1,50.5,4.557,8.45,0.0,75.3,0.712,0.0,0.0,10.872727272727273,18.87272727272727,25.7,8.899999999999999,44.45454545454545,3.0254545454545454,5.85,0.0,152.6,0.6818181818181818,0.0,0.0,16.9,24.64,31.3,0.7,37.6,2.821,6.84,0.0,196.4,0.639,0.0,0.0,11.76,19.47,25.65,3.0,41.9,3.6759999999999997,10.76,0.0,144.7,0.621,0.0,0.0,10.16,15.77,20.830000000000002,19.5,55.0,4.090999999999999,8.38,0.0,107.7,0.631,0.0,0.0,16.45,23.81,29.919999999999998,2.8,44.3,2.9400000000000004,6.4,0.0,188.1,0.62,0.0,0.0,17.82,24.33,30.48,18.6,49.2,3.849,9.81,0.0,193.29999999999998,0.611,0.0,0.0,15.781818181818181,22.254545454545454,27.972727272727273,10.600000000000001,54.09090909090909,2.6681818181818184,6.65,0.0,189.8,0.6081818181818182,0.0,0.0,17.6,23.630000000000003,29.7,11.6,51.7,3.15,6.68,0.0,186.3,0.603,0.0,0.0,12.42,18.41,24.11,16.2,53.7,3.105,7.28,0.0,134.1,0.605,0.0,0.0,12.472727272727274,16.236363636363635,20.89090909090909,62.8,69.72727272727273,3.722727272727273,9.6,0.0,123.6,0.619090909090909,0.0,0.0,8.31,12.059999999999999,16.07,54.6,78.0,3.19,7.79,0.0,70.6,0.669,0.0,0.0,7.44,11.9,16.95,16.5,79.1,2.364,8.01,0.0,69.0,0.669,0.0,0.0,6.67,11.99,16.79,7.800000000000001,74.2,2.601,5.61,0.0,69.9,0.662,0.0,0.0,4.46,9.9,15.45,1.8,70.5,3.313,9.21,0.0,49.0,0.661,0.0,0.0,2.54,5.9399999999999995,9.66,1.2000000000000002,67.2,4.3180000000000005,7.68,0.0,5.499999999999999,0.656,0.0,0.0,,,,,,1.2268,0.8611700000000001,1.06
2024,Атбасарский,Пшеница,51.8,68.35,200.0,1.16,2.26,9.059999999999999,14.74,36.0,68.0,3.88,9.0,0.0,40.8,0.8230000000000001,0.0,0.0,6.590000000000001,12.67,18.28,33.8,65.7,3.675,9.39,0.0,76.7,0.8,0.0,0.0,5.5,10.709090909090909,15.872727272727273,35.6,70.18181818181819,4.352727272727273,8.7,0.0,63.5,0.8245454545454546,0.0,0.0,12.830000000000002,18.72,24.36,20.6,70.0,3.435,7.79,0.0,137.2,0.808,0.0,0.0,15.0,21.119999999999997,26.85,29.0,64.6,3.064,7.3,0.0,161.2,0.799,0.0,0.0,16.380000000000003,21.490000000000002,26.98,10.399999999999999,58.0,4.26,8.29,0.0,164.9,0.776,0.0,0.0,14.48,19.259999999999998,24.05,23.1,71.6,3.5020000000000002,7.29,0.0,142.6,0.761,0.0,0.0,16.55,21.28,25.96,36.9,70.3,3.3979999999999997,8.01,0.0,162.8,0.731,0.0,0.0,14.454545454545455,20.081818181818182,25.4,4.4,65.81818181818181,3.5463636363636364,8.35,0.0,165.9,0.7127272727272728,0.0,0.0,15.11,19.95,24.77,63.9,69.7,3.025,7.73,0.0,149.5,0.6880000000000001,0.0,0.0,12.39,16.5,20.93,17.700000000000003,72.2,3.3890000000000002,8.82,0.0,115.0,0.719,0.0,0.0,10.545454545454545,14.581818181818182,18.854545454545452,27.4,77.0909090909091,3.210909090909091,7.24,0.0,105.4,0.7227272727272727,0.0,0.0,7.67,11.879999999999999,16.02,16.1,76.6,3.753,6.86,0.0,68.8,0.715,0.0,0.0,6.49,11.66,16.79,1.0,67.8,3.66,6.8,0.0,66.6,0.71,0.0,0.0,3.06,9.55,16.18,0.2,60.4,2.9240000000000004,8.07,0.0,45.6,0.696,0.0,0.0,2.9400000000000004,9.58,16.19,0.0,52.6,3.073,7.32,0.0,45.8,0.688,0.0,0.0,-4.5,-1.28,3.0,10.3,70.0,5.2219999999999995,7.12,0.0,0.0,0.69,0.0,0.0,,,,,,0.8699999999999999,1.2268,0.8611700000000001
2025,Атбасарский,Пшеница,51.8,68.35,200.0,1.58,7.99,15.49,22.259999999999998,1.9000000000000001,52.2,3.806,9.84,0.0,104.9,0.77,0.0,0.0,11.99,18.419999999999998,24.490000000000002,9.8,58.9,3.929,8.55,0.0,134.2,0.759,0.0,0.0,9.672727272727274,15.927272727272726,21.60909090909091,22.3,58.18181818181818,3.666363636363636,8.18,0.0,120.2,0.7581818181818182,0.0,0.0,13.23,19.59,25.330000000000002,13.8,58.2,3.597,8.52,0.0,145.9,0.722,0.0,0.0,16.81,22.28,27.839999999999996,39.2,63.2,3.148,7.85,0.0,172.8,0.6910000000000001,0.0,0.0,13.11,17.919999999999998,22.39,18.5,61.8,3.66,10.82,0.0,129.2,0.679,0.0,0.0,15.180000000000001,21.119999999999997,26.330000000000002,1.9,60.7,3.1759999999999997,9.71,0.0,161.2,0.65,0.0,0.0,13.530000000000001,19.39,24.68,5.7,61.2,3.064,6.67,0.0,143.9,0.633,0.0,0.0,13.9,19.39090909090909,24.927272727272726,48.5,70.27272727272727,2.3936363636363636,6.43,0.0,158.29999999999998,0.6427272727272727,0.0,0.0,12.39,17.81,23.02,6.3,65.4,3.307,6.43,0.0,128.1,0.647,0.0,0.0,13.09,17.78,23.07,56.3,69.7,3.3989999999999996,6.96,0.0,127.8,0.667,0.0,0.0,12.254545454545456,17.88181818181818,23.21818181818182,12.299999999999999,59.72727272727273,3.2027272727272726,6.81,0.0,141.7,0.6427272727272727,0.0,0.0,10.57,15.459999999999999,20.77,16.4,64.6,3.747,8.41,0.0,104.6,0.642,0.0,0.0,6.55,11.66,16.9,7.3999999999999995,66.0,3.5839999999999996,6.94,0.0,66.6,0.651,0.0,0.0,7.109999999999999,11.68,16.75,5.8999999999999995,63.7,3.533,6.26,0.0,72.9,0.641,0.0,0.0,-1.65,4.32,10.45,0.7,62.4,2.857,7.14,0.0,2.9000000000000004,0.64,0.0,0.0,-3.88,0.25999999999999995,4.68,0.0,59.2,5.17,8.13,0.0,0.0,0.64,0.0,0.0,,,,,,1.16,0.8699999999999999,1.2268
1991,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,0.53,4.77,12.08,18.259999999999998,0.0,42.9,3.7689999999999997,7.47,0.0,75.0,0.572,0.0,0.0,8.05,13.86,19.06,1.6,50.5,3.7700000000000005,8.36,0.0,88.6,0.538,0.0,0.0,10.018181818181818,16.772727272727273,22.445454545454545,2.5,40.27272727272727,3.1536363636363633,6.45,0.0,129.5,0.5118181818181818,0.0,0.0,16.52,22.52,27.54,2.0,33.9,3.841,7.88,0.3,175.2,0.481,0.0,0.0,15.91,21.59,26.060000000000002,16.4,46.8,3.219,8.52,0.0,165.9,0.46699999999999997,0.0,0.0,14.74,20.34,24.66,6.5,55.1,2.935,6.53,0.0,153.4,0.473,0.0,0.0,14.34,19.18,23.19,1.6,49.5,3.618,6.92,0.0,141.8,0.46299999999999997,0.0,0.0,14.77,19.14,23.85,30.7,63.9,3.316,6.79,0.0,141.4,0.47000000000000003,0.0,0.0,16.20909090909091,20.681818181818183,24.80909090909091,18.2,68.36363636363636,2.708181818181818,4.81,0.0,172.5,0.4772727272727273,0.0,0.0,10.379999999999999,13.59,16.98,41.3,72.3,4.601,8.13,0.0,85.89999999999999,0.476,0.0,0.0,9.690000000000001,12.89,16.6,35.4,81.5,3.6079999999999997,8.47,0.0,78.9,0.48599999999999993,0.0,0.0,11.299999999999999,16.018181818181816,21.099999999999998,3.8,65.54545454545455,2.862727272727273,6.52,0.0,121.2,0.48272727272727267,0.0,0.0,12.190000000000001,16.0,20.580000000000002,20.1,65.2,4.181,8.61,0.0,110.0,0.484,0.0,0.0,6.93,11.07,15.330000000000002,5.7,61.0,3.846,7.38,0.0,60.7,0.47400000000000003,0.0,0.0,7.76,11.620000000000001,16.509999999999998,11.7,66.3,3.372,6.06,0.0,66.2,0.4779999999999999,0.0,0.0,3.75,7.37,11.85,0.0,61.7,3.048,6.13,0.0,33.3,0.48,0.0,0.0,-0.36000000000000015,2.78,6.040000000000001,4.7,68.0,3.7380000000000004,5.73,0.0,0.6999999999999993,0.48,0.0,0.0,,,,,,,,
1992,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,1.64,-0.18000000000000008,4.9399999999999995,9.77,6.6000000000000005,60.6,3.688,8.08,0.0,19.9,0.56,0.0,0.0,10.61,17.990000000000002,24.619999999999997,1.6,46.9,2.854,5.77,0.0,129.9,0.54,0.0,0.0,4.5636363636363635,9.645454545454545,14.236363636363636,18.0,63.54545454545455,3.348181818181818,8.05,0.0,51.1,0.5318181818181819,0.0,0.0,5.81,10.82,15.36,36.5,70.8,4.2829999999999995,11.5,0.0,61.7,0.545,0.0,0.0,8.459999999999999,13.319999999999999,17.47,2.6,62.4,3.0,5.74,0.0,83.19999999999999,0.543,0.0,0.0,12.940000000000001,18.25,22.96,10.8,60.7,3.061,6.05,0.0,132.5,0.523,0.0,0.0,13.069999999999999,18.34,22.96,5.3,52.9,4.005,7.54,0.0,133.4,0.503,0.0,0.0,15.3,19.82,24.84,72.3,69.4,3.694,6.4,0.0,148.2,0.481,0.0,0.0,12.627272727272727,16.327272727272728,19.754545454545454,83.8,76.36363636363636,3.2781818181818183,6.3,0.0,124.60000000000001,0.5227272727272727,0.0,0.0,12.7,17.23,21.630000000000003,16.3,73.4,2.761,7.21,0.0,122.30000000000001,0.536,0.0,0.0,10.97,14.530000000000001,18.29,40.3,78.9,2.9850000000000003,6.98,0.0,95.3,0.559,0.0,0.0,9.463636363636363,12.181818181818182,15.272727272727273,25.6,78.0909090909091,3.605454545454545,6.37,0.0,79.0,0.5481818181818182,0.0,0.0,8.879999999999999,12.120000000000001,15.690000000000001,11.7,75.2,4.09,9.11,0.0,71.2,0.544,0.0,0.0,3.3299999999999996,6.83,10.309999999999999,1.6,73.3,2.771,4.97,0.0,22.5,0.534,0.0,0.0,0.4600000000000001,3.78,7.470000000000001,17.1,77.7,3.143,6.64,0.0,4.3,0.537,0.0,0.0,1.3699999999999999,4.220000000000001,7.26,2.0999999999999996,67.0,4.555,8.61,0.0,6.7,0.543,0.0,0.0,4.1,6.8,10.36,5.0,71.4,4.948,8.13,0.0,13.5,0.54,0.0,0.0,,,,,,0.53,,
1993,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,1.04,-0.8300000000000001,5.1899999999999995,10.62,21.4,66.2,4.1530000000000005,9.96,0.0,24.400000000000002,0.655,0.0,0.0,5.55,12.1,17.77,2.1,54.9,3.754,8.27,0.0,71.0,0.643,0.0,0.0,5.590909090909091,11.063636363636364,15.818181818181818,10.2,55.54545454545455,4.373636363636364,9.89,0.0,67.9,0.5990909090909091,0.0,0.0,9.2,14.7,19.19,19.9,71.9,2.2640000000000002,5.1,0.0,97.0,0.578,0.0,0.0,11.3,15.88,19.85,25.6,66.8,3.375,7.07,0.0,108.8,0.555,0.0,0.0,14.430000000000001,19.2,23.39,28.0,72.4,3.403,7.5,0.0,142.0,0.542,0.0,0.0,15.209999999999999,19.11,23.240000000000002,37.800000000000004,73.7,3.7729999999999997,6.3,0.0,141.1,0.527,0.0,0.0,15.580000000000002,19.86,23.86,31.5,76.2,2.834,6.4,0.0,148.6,0.5549999999999999,0.0,0.0,13.054545454545455,16.472727272727273,19.736363636363635,35.0,77.27272727272727,3.350909090909091,7.98,0.0,126.2,0.5681818181818182,0.0,0.0,12.17,17.32,21.5,0.4,67.5,2.1870000000000003,4.9,0.0,123.2,0.553,0.0,0.0,14.14,18.43,23.22,25.9,69.6,3.338,8.14,0.0,134.3,0.523,0.0,0.0,11.354545454545455,15.318181818181818,19.490909090909092,28.7,75.45454545454545,4.1881818181818184,9.93,0.0,113.5,0.5590909090909091,0.0,0.0,6.3100000000000005,9.66,13.36,12.100000000000001,69.5,3.9019999999999997,11.17,0.0,46.6,0.567,0.0,0.0,5.09,8.629999999999999,12.22,25.7,68.0,4.692,9.52,0.0,36.3,0.557,0.0,0.0,0.4600000000000001,3.4199999999999995,6.2299999999999995,24.0,76.7,4.715,8.8,0.0,9.6,0.572,0.0,0.0,0.39,2.95,6.08,9.0,77.0,3.9549999999999996,8.01,0.0,2.2,0.577,0.0,0.0,2.44,5.84,10.379999999999999,0.0,66.6,4.2620000000000005,5.52,0.0,8.5,0.57,0.0,0.0,,,,,,1.64,0.53,
1994,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,0.6599999999999999,8.040000000000001,13.4,18.31,9.5,58.6,3.91,7.73,0.0,84.0,0.623,0.0,0.0,3.37,7.42,11.84,21.8,71.6,4.5600000000000005,9.84,0.0,31.3,0.634,0.0,0.0,8.218181818181819,13.836363636363636,19.363636363636363,4.7,53.63636363636363,4.119090909090909,11.74,0.0,97.2,0.5981818181818181,0.0,0.0,11.67,17.580000000000002,23.18,0.2,46.3,4.111,6.91,0.2,125.8,0.552,0.0,0.0,14.95,21.05,26.35,2.2,43.0,3.254,7.94,0.0,160.5,0.513,0.0,0.0,15.440000000000001,21.18,26.23,14.3,56.6,3.373,7.21,0.0,161.8,0.49000000000000005,0.0,0.0,15.2,19.05,23.03,52.400000000000006,67.2,3.375,6.08,0.0,140.5,0.518,0.0,0.0,11.77,14.24,17.14,27.9,83.9,3.5869999999999997,8.71,0.0,92.4,0.539,0.0,0.0,12.80909090909091,16.40909090909091,20.19090909090909,35.8,76.18181818181819,2.943636363636364,6.44,0.0,125.5,0.55,0.0,0.0,12.930000000000001,17.18,21.04,20.2,81.3,2.553,5.46,0.0,121.8,0.572,0.0,0.0,13.790000000000001,16.93,20.67,33.199999999999996,81.3,3.0409999999999995,6.24,0.0,119.3,0.574,0.0,0.0,8.990909090909092,12.363636363636363,15.872727272727273,46.2,77.63636363636364,3.1427272727272726,5.72,0.0,81.0,0.5654545454545454,0.0,0.0,6.18,10.2,13.98,8.399999999999999,69.8,3.7729999999999997,7.34,0.0,52.3,0.56,0.0,0.0,4.7299999999999995,7.7700000000000005,11.05,27.2,77.2,4.146,7.63,0.0,33.099999999999994,0.568,0.0,0.0,6.18,10.6,15.05,3.4,65.2,4.2,7.93,0.0,56.0,0.572,0.0,0.0,4.84,8.28,12.24,2.8000000000000003,72.1,2.852,5.12,0.0,34.0,0.556,0.0,0.0,0.6,4.1,8.1,0.0,56.6,4.156000000000001,6.26,0.0,2.3,0.55,0.0,0.0,,,,,,1.04,1.64,0.53
1995,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,0.58,6.459999999999999,11.940000000000001,17.27,26.0,61.7,3.6340000000000003,7.92,0.0,69.4,0.603,0.0,0.0,5.08,10.690000000000001,15.49,23.099999999999998,61.2,3.8630000000000004,8.36,0.0,56.9,0.587,0.0,0.0,6.6,11.60909090909091,15.97272727272727,18.9,60.72727272727273,3.560909090909091,7.86,0.0,72.7,0.5636363636363636,0.0,0.0,6.470000000000001,11.1,15.76,24.0,68.1,4.235,11.01,0.0,61.0,0.549,0.0,0.0,11.82,17.36,21.93,4.1000000000000005,62.1,2.791,6.11,0.0,123.6,0.531,0.0,0.0,14.209999999999999,20.119999999999997,24.97,4.9,55.3,2.71,6.09,0.0,151.2,0.504,0.0,0.0,17.630000000000003,21.84,26.080000000000002,27.5,66.6,3.643,7.17,0.0,168.4,0.508,0.0,0.0,13.290000000000001,17.68,21.95,17.3,61.8,3.974,8.39,0.0,126.8,0.525,0.0,0.0,15.70909090909091,20.445454545454545,24.8,10.9,61.63636363636363,2.921818181818182,5.32,0.0,169.9,0.5072727272727273,0.0,0.0,14.99,20.1,24.59,19.3,56.0,3.134,5.76,0.0,151.0,0.488,0.0,0.0,13.66,18.8,23.36,1.1,52.4,3.7619999999999996,8.18,0.0,138.0,0.471,0.0,0.0,10.272727272727273,14.681818181818182,18.672727272727272,9.6,62.18181818181818,2.919090909090909,7.48,0.0,106.5,0.47,0.0,0.0,9.98,15.37,20.46,2.1,59.1,2.2060000000000004,4.74,0.0,103.7,0.466,0.0,0.0,6.720000000000001,11.32,15.940000000000001,16.2,58.3,3.386,8.52,0.0,67.2,0.46799999999999997,0.0,0.0,3.7700000000000005,7.0200000000000005,10.83,19.7,69.3,4.182,9.61,0.0,20.9,0.489,0.0,0.0,3.15,8.61,14.680000000000001,0.6,60.9,2.871,5.15,0.0,36.7,0.49000000000000005,0.0,0.0,3.04,6.0600000000000005,8.66,9.9,67.0,5.428,10.48,0.0,11.100000000000001,0.48200000000000004,0.0,0.0,,,,,,0.6599999999999999,1.04,1.64
1996,Зерендинский,Зерновые и бобовые,52.9,69.3,90.0,0.5700000000000001,2.77,9.88,15.98,2.8,67.7,2.652,6.77,0.0,61.2,0.633,0.0,0.0,7.779999999999999,14.14,20.59,12.2,52.7,4.333,8.5,0.0,91.7,0.602,0.0,0.0,3.9818181818181815,9.327272727272726,14.390909090909092,4.7,52.36363636363637,4.006363636363637,10.02,0.0,48.1,0.5745454545454546,0.0,0.0,12.559999999999999,18.830000000000002,24.0,2.1,48.6,3.3549999999999995,6.73,0.0,138.3,0.534,0.0,0.0,12.48,17.32,21.830000000000002,36.7,70.1,3.3920000000000003,7.18,0.0,123.2,0.547,0.0,0.0,15.37,20.36,24.64,3.1,56.0,3.697,7.18,0.0,153.6,0.517,0.0,0.0,13.77,18.02,21.93,32.7,69.3,3.2590000000000003,7.4,0.0,130.2,0.502,0.0,0.0,13.690000000000001,18.14,22.15,30.1,78.8,3.439,7.12,0.0,131.4,0.518,0.0,0.0,15.70909090909091,20.172727272727272,24.09090909090909,7.6,65.27272727272727,3.391818181818182,6.2,0.0,166.9,0.5027272727272728,0.0,0.0,13.430000000000001,18.18,22.380000000000003,34.6,67.4,3.007,7.03,0.0,131.8,0.483,0.0,0.0,8.32,12.05,15.830000000000002,10.7,73.5,2.915,6.02,0.0,70.5,0.488,0.0,0.0,7.372727272727272,10.927272727272728,14.472727272727274,21.4,70.9090909090909,3.8127272727272725,6.59,0.0,65.2,0.4799999999999999,0.0,0.0,7.6899999999999995,12.36,17.31,4.9,64.2,3.2590000000000003,7.62,0.0,73.6,0.4779999999999999,0.0,0.0,7.7,10.52,13.88,17.3,73.1,3.162,6.37,0.0,55.2,0.49000000000000005,0.0,0.0,2.62,5.84,8.870000000000001,13.0,67.4,3.947,6.86,0.0,17.4,0.489,0.0,0.0,0.4600000000000001,4.32,9.0,8.5,71.8,3.808,7.94,0.0,7.2,0.49800000000000005,0.0,0.0,2.4,4.9799999999999995,7.779999999999999,3.5,82.4,3.822,7.84,0.0,2.7,0.5,0.0,0.0,,,,,,0.58,0.6599999999999999,1.04
